word,total_hits,title,year,genre,episode_title,season,episode,imdb_id,quote
a,135624,Madonna: Drowned World Tour 2001,2001,"Documentary, Music",,,,tt0294696,"A-A-A-A-A-A-A... | A-A-A samba, samba, samba | A-A-A samba, samba, samba | A-A-A samba, samba, samba | Where a girl loves a boy, and a boy loves a girl | For a girl, for a girl | For a girl, for a girl | A trance | Like a... | Like a... | Like a | Like a | Like a bird on a wingy, wingy, wingy | Like a open mouth of a grave, yeah | Like a open mouth of a grave, yeah | Without a second thought | Looking for a home | I'm in a trance | I'm in a trance | I'm in a trance | I'm in a trance | I'm in a trance | I'm in a trance | I'm in a trance | I'm in a trance | I'm in a trance | I'm in a trance | I'm in a trance | There is a light | A brand-new song. | Cuando empieza a sonreir | Cuando empieza a sonreir | We need a holiday | We need a holiday | She's got herself a universe | She's got herself a universe | She's got herself a universe | I had myself a barbecue | My baby's got a secret | My baby's got a secret | My baby's got a secret | My baby's got a secret | My baby's got a secret | My baby's got a secret | If we took a holiday | We're gonna have a celebration | It all became a silly game | Dance to a samba, samba, samba | I have a taste for danger | Quicker than a ray of light | Quicker than a ray of light | Quicker than a ray of light | Quicker than a ray of light | Take the black off a crow | She's got herself a universe gone quickly | She's got herself a universe gone quickly | It's a very good place to start | Are you all having a good time? | Like a calf down on his knees | To buy my daddy a big cigar | My baby's got a secret for me. | Nunca sabes lo que va a decir | Nunca sabes lo que va a decir | Hey, Mister D.J., put a record on | I'll take my chance on a beautiful stranger | I fell in love with a beautiful stranger | She's got herself a little piece of heaven | Quicker than a ray of light, she's flying | Quicker than a ray of light, I'm flying. | Now there's a point she needs to find | but I hope you're having a good time. | Okay, make a girl feel welcome, that's right. | You found a way to touch my soul | A young girl with eyes like the desert | Let's show them how we take a holiday. | ...'cause you think that being a girl is degrading. | ...'cause you think that being a girl is degrading. | I think I'm going to sing a song about love."
a,135624,Rent-a-Girlfriend,2023,"Animation, Comedy",Kazuya and Girlfriend,1,31,tt28640058,"A a a a a a a | Rent-a-Girlfriend | A just cause | A virgin's unneeded question | Here, have a bite. | On a trial basis, but... | Damn, she's a total angel. | And I'm a real asshole. | Eh, what's in a name? | My, what a lovely girl. | Sorry, it was just a little cold. | but we're still in a trial period... | Good thing there was a river below, | A friend of mine came here before and let me know there was a really pretty pool! | It's fine. These ones don't leave a mess. | It's what a boyfriend is supposed to do. | I may have tried a little too hard. | Hell hath no fury like a woman scorned | I know we started dating as a trial, | We also have a date for the screening. | I sound like a huge jerk, even to myself. | You'll make it a memorable one like you promised, right? | It was my first time buying a bikini and all... | What is with this texture? It's girly to a T! | I've never had a hotel buffet before! I'm so moved! | On second thought, I really do want a gift, too. | The forecast said there was a 70% chance of rain. | there are suddenly a lot more people in your life. | he fell off a bridge trying to chase it off! | But hey, she was actually a big help with the movie, | Today's my birthday, and a great opportunity to bring us closer. | So much for a just cause! I'm just feeling her up! | Listen to this! When filming paused because of a noisy cicada, | But giving you a gift would only give you the wrong idea... | but taking a detour can bring you wonderful new encounters and experiences. | She must be a more pure-hearted girl than I ever thought. | You're making your movie in a big group, too. Sounds like fun. | I've always dreamed of being a couple who speak casually to each other. | She was like you in a lot of ways: pretty, considerate, and fashionable. | What she's asking for is nothing out of the ordinary for a birthday girl, | I'm a girly girl at heart. I do want the princess treatment on my birthday. | If he couldn't complete it after dragging so many people in, it'd be a disaster. | and had to make so many revisions, he wasn't even eating right for a while. | When, really, you don't have to go out of your way for a guy like me. | We had no semblance of a script, and yet he insisted he could get it done. | So what if I think of my first boyfriend as a prince who'll grant me my wishes?"
a,135624,Sportloto-82,1982,"Action, Adventure, Comedy",,,,tt0084716,"- There! A-a-a-a-a!!! - A-a-a-a-a! ... | - It's a joke... It's really a joke! | - So I made a conclusion. - Also a psychologist... | A mysterious crime | Thanks a lot! | ... Just a moment!!! | - Think a little. | ... I will bye a TV set and certainly a car. | - I have a strong rule, when I buy a new book, | - It was a joke too! | - Certainly not by a man! | - Swindler!!! - You are a fool! | - Ruble for one, three for a pile, a pile consists of three ones. | - What for to leave it here? Let's go on a ride in a car. | - Rest! We should have a rest for a half an hour and go forward. | ... Thanks a lot. Eat for health. | Having a hope is not enough | - San Sanyich! A pint from you!... | - Kostya!!! - I'll be in a minute. | ... I'm living in a modern way... | ... I'm living in a modern way... | ... I'm living in a modern way... | - I had never had a purse. | ... ""I'm living in a modern way..."" | - A bear? - I had hardly escaped! | - Pavel! - What? It was a joke. | - Because I'm a fool. - That's evident! | I had a similiar case. In Montreal. But there was a fork instead of spoon. | ... First gave a wrench and than fainted. No, first fainted and than gave a wrench. | I know you are a honest person, but Tatiana certainly will think you are a rogue | - Giving that cheater a half is not worth while a quarter is just enough for him!!! | A small family lives near the trolley | Here you can see a yogi Yogi!!! | Kostya, You will have a separated room | Feel yourself at home. Take a rest | Is your point that I'm a rogue? | ... But I'm really a valuable vitness... - Well!!! | - It will take a minute. Get it! | ... But it's easier to become a sheikh... | ...But it's easier to become a sheikh... | ...But it's easier to become a sheikh... | ... And you have found a reliable person. | ... Would you like a cup of coffee? | - Such a great social event - 20000 rubles... | - Not a lot, sprat in tomato souse. | - It's a pity, but it is so. | ... gave my ankle a wrench and fainted... | - No, I'm offering you such a way... | - What evident? - That you are a fool! | ... What a fool I was, by myself gave that ninny an idea where to find a pass. | - In real life one man is blessed by the god with a talent and another with a car. | That's where I will rest for a month | Aunt, I told you, Tanya won a prize | ...So if Kostya is not a fair fool... | ... But I'm working as hardly as a miner... | - Clear, are you a long-distance runner? - Yes! | - A group of foreign tourists is comming tomorrow. | - Don't you need a shashlik-house? - I need. | - And I'm really working there... as a driver... | ... What are you doing? It was a joke. | ... as a big night bird floppes it's wings... | - From whom was I escaping? From a rabbit!? | ... I'm tired and want to have a rest. | - It's not two and a plack, that's experimental equipment. | But I have a very quiet and calm yard | - She won 20 000 roubles on a Sportloto ticket. | ... For the first I will bye a sheepskin coat... | - Shall we go by foot or thumb a lift? | - Oh yes! They should depart, that's such a route. | - It would be beautiful to meet a food store. | - How can I open it without a can-opener. | ... Stop, burn here! - Well, San Sanyich, a wise head. | - Rightly, I'm in a trouble, can't you see it? | The point is that I buy a ticket for 60 cop. and have a hope to win, for examlpe, 10000 rub. | Can I offer you a drink? I have delicious cognac | Did I have a lot? What are you talking about? | You should save this part of ticket, called part A | There is a camp of automobile travelers after 32 km | The rooms are rented, you know, it's a hot season | - Shoo, shoo, dog on you, just have found a hole. | - Oh, I thought that it was a rock fall. - Suiciders!!! | ... If it can be called a head on the whole... | - It is useful, now hunger is a way of treatment. | - What does it mean: ""Has gone""? - What a silly joke?... | So, here I am living It's a real villa, aunt Klava! | ... And next year I will go on a cruise around Europe... | - Such a talented man as you must have your own car. | - Hey! Go on, go on, go on, a little bit more. | - We don't drink alcohol! - I can't drink, I'm driving a car. | That's the right decision. I've quitted a lot when was your age | Honestly, I don't have appetite at all. It's seen at a glance. | A regular customer is very boring person now. Nothing can satisfied him | A customer is always right. The most important thing is your smile | - No,no, thank you! - No! Thank you! We are in a hurry! | - Only by the helicopter, but it's a pity, we don't have it. | - Enough to make a cat laugh, but the rucksack had really gone... | - No, he is simply in a great trouble, don't you see it? | Here a car nearly ran him over. Did you see that... Come here. | - We should take a short way and they would have to go round. | You are mistaken, young man. I'm not going to have a rest, I'll work"
a,135624,Adventure Time,2013,"Animation, Action, Adventure",Time Sandwich,5,33,tt3094552,"R-a-a-a-a-a-a-a-a-a-a... | J-a-a-a-a-a-a-a-a-ake! | R-a-a-a-a-a-a-h! | Nobody calls it th-a-a-a-a-at! | ♪ To a cliff under a tree ♪ | Retre-e-a-at! | That's a good-looking sandwich. | That's not even a riddle. | Yeah, Marceline's got a great plan. | BMO, are you just making a skateboard video? | He's using a molasses-based supercovalent subatomic bond, | Let me take you out for a coffee, | which is when I assume he'll take a bite. | or as some people call it, a sad face. | I agree that is when he will probably take a bite."
a,135624,Robot Chicken,2009,"Comedy, Animation",We Are a Humble Factory,4,11,tt1484489,"Ahh g-a-a-a-a-a-a-a-a-a-a-a-a-a. | This is a helmet, not a mask. | Hand on a sec. | Ranma into a boy again? | start with a ''K''? ♪ | you in a -- Fuck you. | Let's introduce a character so | How about a look at these | We're gonna drop a nuke down | lt should be a good one. | That is a load of bull! | He must want a piece of | Ohh, it's a damn double cross! | 400 pounds with a club foot and | [ giggles ] Someone needs a space banjo song! | where a young lady drowned many years ago. | <i>That l won't find a delicious</i> | some son of a bitch had to go | Triple H is in a world of hurt! | ♪ Ba-bawk bawk bawk-a-wawk wawk bawk bawk ♪ | ♪ Ba-bawk bawk bawk-a-wawk wawk bawk bawk ♪ | ♪ Ba-bawk bawk bawk-a-wawk wawk bawk bawk ♪ | <i>Dip them in a</i> <i>lagoon of milk to</i>"
a,135624,Mr. Pickles,2016,"Animation, Comedy, Horror",Fish?,2,5,tt5737914,"First, I'll need a-a-a-a-a-a-a-a-a-a-a-a-a-a-a | And a lamp! | a little more private? | Ah! Look! A bed! | Well, she's brunet with a tattoo of a rose on her chest, | Sheriff? You have a guest? | What? Pass me a drink. | It's just a dog, Daddy. | Then we stick a gun in your mouth and send you a message. | That sounds like a swell idea. | I saw a talking deer once! | Ohh! And a bubble-top tub! | Keep it percolatin' a little while, baby. | so it falls open like a mailbox. | there's something called a flip-and-smash. | I guess Sheriff is a dead man. | I need some intel on a shady lady. | My girlfriend left me with a broken heart! | ♪ Oh, the bird had a baby ♪ | What do you say we go for a... ride? | Ladies, uh, hold on just a little bit longer. | Wait a minute. What if you were using me? | My twin sister thought we should make this a threesome. | Where I come from, you would get a special delivery. | You better prove you're not by giving me a... kiss? | My other twins thought we should make this a fivesome. | Then he made me a prisoner down under his dog house. | had turned him into a Bigfoot and set him free in Old Town."
a,135624,Birdgirl,2022,"Animation, Comedy",Shoot from the Foop,2,4,tt21206604,"A a a a a a a a ah! | You're a monster! | To springboard a... Alright! | Judy's a dehydrated bystander. | Well... It is a tumor. | I am a dangerous Goddess | With a cease-and-desist. | You think there's a heaven? | We got a Judy problem. | A<i> final</i> boundary. | <i>I was running a five stack game in a chop shop downtown...</i> | Uh, more like a niece. Uh... | God, you both need a banana. | Oh, you're a horrible [bleep] Doctor. | <i>Look in a mirror!</i> | She said with a hint of disdain. | Look, there's a huge market out there | Meredith. Uh, you got a car, right? | <i>You are a dangerous Goddess</i> | I heard she had a photographic memory. | I have a keynote speech to give. | something I like to call a renaissance. | You know, with, like, a me too allegation? | I pull the strings! You're a trained monkey! | Oh, hey, Dr. Andy. Not a great time. | Yours, sculpted and rock hard, is a liar! | But unfortunately, you've chosen a life of ""can't"" | We're, uh... we're gonna need a ride home. | They paid a lot of scroogie for full access. | Not a niece because I hate my actual one. | May I ask... is Judy really a black belt? | That's a dirty-ass lie perpetuated by our enemies! | ♪ <i>A long, long time ago</i> ♪ | Not a bad act, and they were doing okay | No, he's more like a pervy uncle to me, | I knew it. She has been on a tear! | Oh, and here's a birthday card from her aunt. | a couple of door swings to air things out. | And one chin that can core a Goddamn apple slice! | I'm just gonna have to set a boundary with you. | before slapping my name on a random event to make money. | It's a lot of responsibility but I think I've proven worthy. | on standby in case she's a no-show for her speech. | We used it last year with a little tea tree oil | <i>Don't ask... Then I raced him to a doc</i> | Say, if someone were to want a Hank of hair, Judy's hair, | God, I used to have a chin that could core an apple | <i>Setting boundaries is a healthy step in the right direction.</i> | I need a team meeting with you two in the board room. | <i>I heard took cash and didn't ask a lotta questions.</i> | Weird how every time we have a drink you forget your wallet, | Oh, my God. I might actually have to get a real job. | for slapping my name on a bunch of crap nobody wants or needs... | Paul, can you get Judy a banana and stuff it in her mouth? | I-I have a new team who wants what's best for me, so... | <i>You were a good niece to me.</i> [<i> line clicks</i> ]"
a,135624,Lucky Girl,2023,Drama,,,,tt20414812,"A-a-a-a-a! | A stylist? | This sketch, a portrait of a bald woman, | Wait a little. | Here's a bandage. | A retired princess. | Take a picture. | A year ago. | Give me a folder. | I called a taxi. | Me and a dandelion. | It's a pathological fracture. | What a pretty girl. | It's a bit disgusting. | I'm a terrible friend, | of such a beautiful, | It's a hellish poison! | and this is a sketch of a tattoo from our Anton. | A child is a huge blessing. I am very glad for you. | I also have a soul! | a flight into the unknown... | Here is a bank card. | a flight into the unknown... | then in a million years it will be just a stupid agate skeleton. | Also it is hard to take care of a bedridden wife on a barge. | You seem to have a fever.. | I-e-a-o-u-i. | I'll sit here for a bit. | I thought you had a lover... | Is that you as a child? | Can you stay for a while? | Listen, does anyone have a mirror? | I-e-a-o-u-i! | But it is a real chance. | what a great job you did, | It is good to have a dream. | Or we can pay a high price. | Just a little nuance called bipolar disorder. | another telling everyone that you're a mother? | And make these dimmer... just a bit. | Nina, I'm a big fan of yours. | And you'll come back like a queen. | - Looks like a boy, doesn't she? - Perhaps. | Well, I promised you a glamorous life. | You have the character of a beast, | now you're just Nina A Fucking Disaster. | I will write a new one for you. | Look at him, he looks like a Neanderthal! | You need to go to a doctor tomorrow. | Listen, maybe you can masturbate in a glass | But still you have a very serious diagnosis. | In a normal sense. What is your name? | Your diet should contain a lot of greens. | Now go to bed and have a nap. | Like in a morgue, it smells like death. | You'll have a cool hairstyle. Cool skull shape. | But we did a great job, oh yes, | And I'm such a stinker to bother you. | This is your stated right as a patient. | The court found no evidence that it's a murder. | to kidnap a child when you have bipolar disorder? | Were you not able to find a live girlfriend? | And give me a close-up on our host | About a month ago I got the test results, | I mean unoccupied? Maybe you are with a friend. | I even wrote a poem about it, listen. Listen. | I imagined you must be living like a princess. | I had a life, and now it's fucking ruined. | And I'm not laughing, have a good life, Princess. | By the way, why do you live on a barge? | I don't think so. Now you'll get a little injection. | Mitya, come on, its nothing. It might burn a bit. | You see, treating cancer is a long and complex process. | If you have been unhappy with something for a while | You probably think now that its a hell, but these | You look very pale... can we have a stylist here? | so my husband went to work as a truck driver, | I dress up for every chemo like for a celebration. | What has to be done? Money is not a problem. | You're like a fat pole dancer, going over the line. | Look, here you can have a tattoo, like Anton has. | You are not the only one who lost a lot. | We are just moving, I won't offer you a seat. | Are you sure this is necessary? I did a blood test. | Geez, I've wanted real wine for so long, a real treat. | Under it, there is a cut. It will all heal soon. | And you are like a train flying full speed into hell: | Since I was a child I dreamed of having my own ship... | So we sold our flat and bought a barge to live on. | You are not at the dentist, you don't have a runny nose. | we will call the director of the channel, it is a must. | Like this I feel happier and people feel like it's a holiday. | Cancer is a race with time. And we need to win this time. | Now you'll feel a little dizzy, you can close your eyes and sleep. | I would have my own show, we would have a child and now what... | They told me you were ill, but it is a great honor for me. | We will take a piece of your bone to run some tests in the lab. | You need to start with your food. Your diet should contain a lot of greens. | If you are uncomfortable with it, we can leave you a piece to comb over like that."
a,135624,America: The Motion Picture,2021,"Animation, Action, Adventure",,,,tt6733874,"A... A... A... A... A... | A... | A... | A handkerchief. | A what? | - Having a squirrel for a friend? - No. | This is a job for a racist. | - It's like a blend. Is it a blend? - It's a tri-blend. | You'll have failed as a leader, as a husband and as a father, | A Benedict Arnold. You're a thing now, bro. | A woman knows. | I'm a scientist. | What's a mile? | It's a hologram. | a national anthem. | - Right, because I'm a blacksmith. - Right. A Black Smith. | Is he a cookie or is he a puss? | Then they sang a song for a bit, yeah. | I'm not a witch, Sam. I am a scientist. | Oh, shit. Oh, shit. It's a chick. It's a chick! | Almost like you're not a man at all, but a... | but frying a chicken and putting it in a bucket, | Found a new country. | I know a blacksmith. | - A blacksmith. - Black Smith. | Yes. What a tragedy. | Right? Such a tragedy! | Yeah, a plip-plopipher. | Therefore, ""A"" equals one. | George, we're a team. | that's a solid idea. | Oh, I saw a Boston Wild Wings about a mile back. | Finding this address is like finding a needle in a haystack. | A silver bullet? Who could ever even make such a thing? | Well, it's a great way to communicate with a widespread audience, | I'm sorry. There's been a bit of a mix-up, I think? | This is a handkerchief. What do you think I am? A dog? | <i>They're a great way to communicate with a widespread audience.</i> | A gift from Mozart himself. | You've suffered a tremendous loss. | A miracle has befallen us! | Oh, I know a place. | Like a man Thomas Edison. | First, we start a revolution. | Y'all a bunch of idiots. | Yeah, I'm a great racist. | Benedict Arnold is a werewolf! | - So, you're a Smith. - Exactly. | - We need a plan. - Why? | A leader for all people! | Redcoats standing around a table. | It's a hyper-thermobaric bomb. | And there's also a chance | <i>...a million friends...</i> | - Yeah. - Slept like a log. | - Yeah. - It's totally a thing. | we could do a hell of a lot worse than you, George Washington. | But with him as a gho... a goner, I need to find someone else. | Ooh! We should take a picture! | George, you are a wild man. | I'm with a different ""we,"" now. | - Oh, it's beautiful! - A-Kelly Ripa! | A country free of British rule. | creating a hypothesis, testing that hypothesis, | But Thomas is a man's name. | Cool, because I'm not a sorcerer. | What the fuck is a car? | That dude is a fuckin' psycho! | Oh, yeah, Clyde's a great swimmer. | - Staff turnover? - Tesla being a bitch? | Well, technically, that is a plan. | Just technically, a very bad plan. | That took a lot of preparation. | - What? I'm havin' a boy? - Yeah! | Be a leader for them, George. | - What? - Congratulations, that's a beautiful gift! | And if ""A"" equals one, then... | - Martha! - George, wait! It's a... trap. | Finally, freedom has a birthday. Tomorrow. | I'm also looking for a photocopier. | Tim Gunn? Sounds like a badass. | Wait a minute. Is that Martha? | Ha! I told you a jail would be a better use of space than lifeboats. | <i>until he was sent to a British prison for a crime he didn't commit.</i> | This is Samuel Adams, with an ""A."" | So, we share an enemy. A cause. | But where to find such a man? | Ah, the British are such a drag. | So, Edison, you're obviously a great thinker. | All right, that's a lot of men. | This is a basic blues riff, guys. | In some cultures, known as a skinwalker. | Is if we have a silver bullet. | I'm a smith who works with metal, | Look around. I'm a small business owner. | What's a small business owner's greatest enemy? | - A metric shit-ton. - For one bullet? | - That's, like, a thousand spoons! - Three thousand. | It's a <i>metric</i> shit-ton. | - That's a nice metaphor, dude! - Thanks, bro."
ger,223,Walker,2022,"Crime, Drama, Action & Adventure",One Good Thing,2,13,tt18989754,"Ger, Ger, | Ger. Hey. | - That's not entirely true, Ger. - Uh..."
ger,223,Grandfathered,2015,Comedy,Edie's Two Dads,1,5,tt5149998,"Uh, Ger? Ger. | Dr. Van Amburg, would you like to see a picture of Ger and I"
ger,223,South Park,2003,"Animation, Comedy",South Park Is Gay,7,8,tt0705961,"SIT DOWN, GER-GER."
ger,223,Dinda,2024,"Drama, Romance",,,,tt26740948,"- Ger, Ger... - What happened? | Ger. | Ger! | Ger... | Ger. | Ger. | Ger. | Ger. | Ger! Geri! | Ger? Geri! | - Ger. - Hmm? | Ger, please. | Evening, Ger. | Hey, Ger. | - Okay? - Ger. | Wait, Ger? | - Din. - Ger. | Why, Ger? | [Irene] Paris, Ger? | - [Dinda] Ger. - Hmm? | [Laras] Oh, Ger. | Ger, promise me! | Be careful, Ger. Dinda. | [Irene] Tell her, Ger. | Ger, apologize to Satya. | Who was it, Ger? | [Dinda] Haven't found... Ger. | - Ger... - A corrupt official's daughter! | My taxi has arrived, Ger. | [Dinda sobbing] I'm tired, Ger. | [Models] Ger, we're leaving, okay? | - Edit it also directly. - Okay, Ger. | But you have to apologize, Ger. | - [Protester] Finish him off! - Ger! Stop! | Dinda is all I have, Ger. | [Satya clears his throat] Sorry, Ger. | That Dinda is still here, Ger. | <i>Once again, congratulations, Ger!</i> | Who am I to you, Ger? | [Dinda] But I, Ger, your girlfriend... | [Dinda] <i>Ger, forgive me.</i> | I love you so much, Ger. | [Dinda] Can't we just go back, Ger? | Where did you buy the flowers, Ger? | Ger, my goodness. What a lively party! | - [Geri] I'm leaving, okay? - Okay, Ger. Take care. | - [Dinda] Ger... - I've been so worried, you know. | Ger, you should put the cake in now. | This is a protest about the corrupt officials, Ger. | [Geri's Co-worker] Ger, I'll pack up the equipment, okay? | [Dinda] Is it a protest? What are they protesting, Ger? | Ger, I don't want you to be embarrassed because of me. | [Laras] Can I actually trust you to take care of Dinda, Ger? | [Dinda] I don't want you to get into trouble because of me, Ger. | Out of everyone who could lie to me, why does it have to be you, Ger? | - Why do you keep lying to me, Ger? - I did something wrong to you, didn't I?"
ger,223,The Influencer,2023,Drama,Episode 22,1,22,tt30841550,"-""Teddy-ger""? -""Teddy-ger."" | We started on the wrong foot, ""Teddy-ger."""
ger,223,Grandfathered,2016,Comedy,Tableside Guacamole,1,13,tt5181100,"- I don't... - Ger, Ger. | - Right? (laughs) - JIMMY: Hey. Chason, Ger."
ger,223,Buddy,2003,"Comedy, Drama, Romance",,,,tt0371589,"Ger? | Ger... | Ger? | Come down, Ger! | You hungry, Ger? | Hurry up, Ger! | Is Ger here? | How's it going, Ger? | Nobody's driving the car, Ger. | Kristopher attacks. Ger seems paralyzed. | Dag, this is Kristopher and Ger. | I need Ger to do me a favor. | We forgot our key again, but Ger has a solution. | - Where are you going? - I have to talk to Ger. | February 2: Ger and I just found a perfect new roommate. | Ger claims that old milk is not hazardous to your health. | Ger and I just moved in with a guy called Sting Inge."
ger,223,Clarice,2021,"Crime, Drama, Mystery",Ugly Truth,1,7,tt13437234,Ger...
ger,223,Mieruko-chan,2021,"Animation, Comedy, Mystery",She Totally Sees Them,1,2,tt15547880,ger | ger | ger
ger,223,Walker,2022,"Crime, Drama, Action & Adventure",Boundaries,2,11,tt18336154,"Ger? | I know that, Ger, and the kids, they know that."
ger,223,Walker,2022,"Crime, Drama, Action & Adventure",Something's Missing,2,20,tt20066344,Ger.
blur,1647,The Cape,2011,"Action, Drama",Goggles and Hicks,1,6,tt1794585,"Blur, blur, blur."
blur,1647,Tuca & Bertie,2019,"Animation, Comedy",The Deli Guy,1,3,tt8385674,"Blur, blur, blur. Bang, bang."
blur,1647,The Middle,2013,Comedy,The Drop Off,5,1,tt3213214,Blur. Big blur!
blur,1647,Runaways,2019,"Action, Drama, Sci-Fi",Smoke and Mirrors,3,1,tt10074074,Blur.
blur,1647,Smallville,2009,"Adventure, Drama, Romance",Metallo,9,2,tt1465296,"Blur? | The Blur, | The Blur. | The Blur. | courtesy of the Blur. | The Blur? Mm-hmm. | There's another side to the Blur, | There's another side to the Blur, | Oh, come on. Who hates the Blur? | with this major grudge against the Blur. | and realize that Clark Kent is the Blur. | 5 bucks says he's out stalking the Blur. | So, just tell me who the Blur is... | but I helped the Blur stop a homicidal maniac. | Never thought you'd be willing to share the Blur, Lois. | You know, the Blur catches more bad guys before breakfast | Are you still reaching out to Lois as the Blur?"
blur,1647,Camden,2024,Documentary,Made in Camden,1,1,tt32020372,"Blur. | or The Darkness will come on, or Snow Patrol, or Blur, or Amy."
blur,1647,Cannery Row,1982,"Comedy, Drama, Romance",,,,tt0083717,"The Blur? Eddie ""The Blur” Daniels? | He's Eddie ""The Blur.” | Doc's Eddie ""The Blur."" | They called him ""The Blur” because his..."
blur,1647,The Battleship Island,2017,"Action, History, Drama, War",,,,tt5969696,Fire! Labor blur! Fire! Labor blur! | Fire! Labor blur! fire!
blur,1647,Southern Comfort,1981,"Action, Thriller",,,,tt0083111,(SOUNDS BLUR)
blur,1647,Batman Returns,1992,"Action, Crime, Fantasy",,,,tt0103776,...complete blur. | It's a blur.
blur,1647,The Little Rascals,1994,"Comedy, Family, Romance",,,,tt0110366,"the Blur. | The Blur has never been beaten, | - The Blur belongs to Butch. - And Woim. | It looks like the Blur with a new paint job!"
exemplify,57,Class of '09,2023,"Drama, Mystery, Crime, Sci-Fi & Fantasy",The Problem Is People,1,5,tt18306102,They exemplify
exemplify,57,The Bitch Who Stole Christmas,2021,"Comedy, TV Movie, Drama",,,,tt15800254,"""to exemplify Tuckahoe,"
exemplify,57,Go for Broke!,1951,"Drama, History, War",,,,tt0043590,exemplify the finest traditions
exemplify,57,Don't Tell Anyone,1998,Drama,,,,tt0166287,<i>exemplify honesty...</i>
exemplify,57,Glee,2012,"Comedy, Drama, Music",Swan Song,4,9,tt2403623,who exemplify the best
exemplify,57,Reign,2014,"Drama, Fantasy",Acts of War,2,9,tt4151670,"you exemplify acceptance, tolerance,"
exemplify,57,You're the Worst,2016,"Comedy, Drama, Romance",You Knew It Was a Snake,3,12,tt5924292,a season of Exemplify.
exemplify,57,That's Entertainment! III,1994,"Documentary, Family, Musical",,,,tt0111408,If one performer could exemplify...
exemplify,57,Angel,2002,"Action, Drama, Fantasy",Supersymmetry,4,5,tt0512905,Her work continues to exemplify...
exemplify,57,The Fresh Prince of Bel-Air,1993,"Comedy, Family",Blood is Thicker Than Mud,4,8,tt0582945,"WILL, CARLTON DOESN'T EXACTLY EXEMPLIFY"
exemplify,57,Luxe Listings Sydney,2022,Documentary,Ladies And Gentlemen Welcome Home,2,1,tt18268502,[Brian chuckles] You exemplify ambition.
mysterious,8769,Star of Midnight,1935,"Comedy, Mystery, Romance",,,,tt0027040,"Mysterious. Mysterious, my eye. | To the mysterious Mary Smith. | The mysterious Mary Smith disappeared, | Well, I wish I had something mysterious to tell you,"
mysterious,8769,Lady with a Past,1932,"Comedy, Drama, Romance",,,,tt0023110,"Mysterious. | And mysterious. | And underneath your warm, vibrant, mysterious .."
mysterious,8769,Love Letters,1945,"Drama, Mystery, Romance",,,,tt0037885,Mysterious! | You've been mysterious long enough. | And remember particularly how mysterious I was.
mysterious,8769,We Still Kill the Old Way,1968,"Crime, Drama, Mystery",,,,tt0061320,Mysterious.
mysterious,8769,La traviata,1983,"Drama, Music",,,,tt0084821,"Mysterious... | mysterious and proud... | [ Violetta Singing ] Mysterious... | mysterious and proud... | Love, mysterious and proud--"
mysterious,8769,Clear and Present Danger,1994,"Action, Crime, Drama",,,,tt0109444,Mysterious...
mysterious,8769,Little Witches,1996,"Horror, Thriller",,,,tt0116897,Mysterious.
mysterious,8769,The Belle of Amherst,1976,"Drama, TV Movie",,,,tt0202812,Mysterious? | and mysterious E Dickinson writes second | It's so weird and so  vastly mysterious.
mysterious,8769,Lady Jade Locket,1967,"Romance, Horror, Drama, Fantasy",,,,tt0211479,Mysterious? | I see there must be something mysterious
mysterious,8769,Volaverunt,1999,Drama,,,,tt0216386,Mysterious.
mysterious,8769,The Land Before Time IX: Journey to Big Water,2002,"Animation, Adventure, Family",,,,tt0345543,"mysterious, | From the Mysterious Beyond. | We're not going to the Mysterious Beyond | All the skywater must have washed him over from the Mysterious Beyond."
trite,264,Love at first bite,2023,Comedy,,,,tt28456694,"Trite? Exactly, trite. | - The Polenta Bear was... - Trite. | It's a simple recipe more than trite."
trite,264,Reasonable Doubt,2022,Drama,Family Feud,1,2,tt18484516,Trite.
trite,264,The Final Conflict,1981,Horror,,,,tt0082377,"Trite, rhetorical,"
trite,264,Mimi wo sumaseba,1996,"Animation, Drama, Family",,,,tt0113824,It's trite.
trite,264,The Truth About Cats & Dogs,1996,"Comedy, Romance",,,,tt0117979,- Trite! - Okay.
trite,264,Young Andersen,2005,Drama,,,,tt0402710,Trite. Pathetic. | Pathetic. Trite. Hobbling. | You jerk about like a spastic chicken squittering trite rhymes.
trite,264,Charlie's Angels,1978,"Action, Adventure, Crime",Angel Come Home,3,2,tt0539158,How... trite.
trite,264,Dawson's Creek,2000,"Drama, Romance",A Family Way,4,5,tt0555078,"Ah, trite."
trite,264,Ed,2000,"Comedy, Drama","Something Old, Something New",1,7,tt0569104,"It's... trite. | Why not Casper the Friendly Ghost? -That would be trite, sir..."
trite,264,Naruto,2005,"Animation, Action, Adventure, Comedy, Fantasy",Saikyou taiketsu! Gaara vs Kimimaro!!,1,126,tt1302494,How trite...
trite,264,Casual,2016,"Comedy, Drama",The Great Unknown,2,13,tt5197322,How trite.
vicarious,74,Children of the Revolution,1997,"Comedy, Drama, Romance",,,,tt0115886,"Vicarious. | So it's vicarious, then. | Vicarious. V-I-C-A-R-I-O-U-S."
vicarious,74,Fandango,1985,"Comedy, Drama",,,,tt0089126,Vicarious entertainment...
vicarious,74,Dexter,2011,"Crime, Drama, Mystery",Ricochet Rabbit,6,10,tt1890877,"Vicarious thrill? | Well, I mean, it's like a vicarious thrill."
