word,total_hits,title,year,genre,episode_title,season,episode,imdb_id,quote
trite,264,The Truth About Cats & Dogs,1996,"Comedy, Romance",,,,tt0117979,- Trite! - Okay.
trite,264,Young Andersen,2005,Drama,,,,tt0402710,Trite. Pathetic. | Pathetic. Trite. Hobbling. | You jerk about like a spastic chicken squittering trite rhymes.
trite,264,Charlie's Angels,1978,"Action, Adventure, Crime",Angel Come Home,3,2,tt0539158,How... trite.
trite,264,Dawson's Creek,2000,"Drama, Romance",A Family Way,4,5,tt0555078,"Ah, trite."
trite,264,Ed,2000,"Comedy, Drama","Something Old, Something New",1,7,tt0569104,"It's... trite. | Why not Casper the Friendly Ghost? -That would be trite, sir..."
trite,264,Naruto,2005,"Animation, Action, Adventure, Comedy, Fantasy",Saikyou taiketsu! Gaara vs Kimimaro!!,1,126,tt1302494,How trite...
trite,264,Casual,2016,"Comedy, Drama",The Great Unknown,2,13,tt5197322,How trite.
piracy,307,It's Always Sunny in Philadelphia,2019,Comedy,Thunder Gun 4: Maximum Cool,14,2,tt6362502,"- piracy. - Piracy, huh? | - Oh, no-no, not through piracy. - No."
piracy,307,Pirated Copy,2004,"Drama, Crime, Comedy",,,,tt0461539,Piracy?
piracy,307,CSI: Miami,2004,"Action, Crime, Drama",Pirated,3,9,tt0534827,Piracy?
piracy,307,Neerja,2016,"Biography, Drama, Thriller",,,,tt5286444,"Piracy | Piracy | Piracy | this piracy | He said piracy | Piracy, please clear this place"
piracy,307,Kal Ho Naa Ho,2003,"Comedy, Drama, Musical",,,,tt0347304,Piracy... Long Iive video piracy
piracy,307,Lexx,1997,"Comedy, Drama, Sci-Fi & Fantasy",I Worship His Shadow,1,1,tt0394764,- of 26 counts of piracy - of piracy - of piracy | of 26 counts of piracy
piracy,307,The Black Mask,1935,Crime,,,,tt0026122,Finished piracy. 
piracy,307,Forever Amber,1948,"Adventure, Drama, Romance",,,,tt0039391,Oh. Piracy.
piracy,307,The Six Million Dollar Man,1977,"Action, Adventure, Crime, Drama, Mystery, Sci-Fi",Sharks: Part 1,5,1,tt0078246,That's piracy.
piracy,307,The Phantom,1996,"Action, Adventure, Comedy",,,,tt0117331,"Piracy, kidnapping... | by fighting piracy, greed and cruelty in all their forms. | He would fight piracy, greed and cruelty in all its forms."
piracy,307,Pirates of the Caribbean: The Curse of the Black Pearl,2003,"Action, Adventure, Fantasy",,,,tt0325980,"Piracy, smuggling... | demands an act of piracy. | Piracy itself can be the right course. | The boy's fate is regrettable, but so is his decision to engage in piracy."
procurement,187,Tokyo Vice,2024,"Crime, Drama",Illness of the Trade,2,5,tt25399548,Procurement | Procurement
procurement,187,All Nighter,2017,"Comedy, Drama",,,,tt4662420,"Procurement. | Procurement. | So procurement, | I'm in procurement."
procurement,187,Private Benjamin,1980,"Comedy, War",,,,tt0081375,- A job in procurement. - Procurement?
procurement,187,"A President, Europe and War",2022,Documentary,,,,tt22692282,"on public procurement    procurement rules, etc.?"
procurement,187,The Flintstones,1994,"Comedy, Family, Fantasy",,,,tt0109813,Industrial procurement. | Vice President of Industrial Procurement!
procurement,187,Forever Mine,2002,"Crime, Drama, Romance",,,,tt0179182,"Police procurement. | ""The good news is that the procurement package went through."""
procurement,187,Silent Witness,2003,"Crime, Drama, Mystery",Answering Fire: Part 1,7,1,tt0700560,Defense procurement.
procurement,187,The West Wing,2002,Drama,Process Stories,4,8,tt0745671,Pentagon procurement.
procurement,187,Blanquita,2023,Drama,,,,tt21376206,"child procurement,"
procurement,187,Nikita,2012,"Drama, Action & Adventure",Origins,2,15,tt2209243,Procurement department.
procurement,187,NCIS: Hawai'i,2024,"Crime, Drama",Spill the Tea (1),3,9,tt32028990,- Classification? - Procurement.
punctilious,22,Better Luck Tomorrow,2003,"Crime, Drama, Romance",,,,tt0280477,Punctilious. | Punctilious. Adjective.
punctilious,22,The Ring,2002,"Horror, Mystery",,,,tt0298130,"""Punctilious prick""? | Listen, Harvey, you punctilious prick"
punctilious,22,Inspector Morse,1989,"Crime, Drama, Mystery",The Last Enemy,3,2,tt0611655,"Oh, he's very punctilious."
punctilious,22,Made in England: The Films of Powell and Pressburger,2024,Documentary,,,,tt19895822,"and very punctilious, David."
punctilious,22,Socrates,1971,"Drama, History",,,,tt0210296,by being to too punctilious.
punctilious,22,A Prayer for Katerina Horovitzova,1965,"Drama, TV Movie",,,,tt0486139,"You are too punctilious, Mr. Lowenstein. | You are so punctilious. Won't he be missing from your sum total?"
punctilious,22,The Prime of Miss Jean Brodie,1969,"Comedy, Drama, Romance",,,,tt0064840,Not at all. You are most punctilious.
punctilious,22,Kingpin,1996,"Comedy, Sport",,,,tt0116778,You would be punctilious in assuming that.
punctilious,22,Doctor Who,1972,"Adventure, Drama, Family",The Time Monster: Episode Six,9,26,tt0811355,"Your courtesy is always so punctilious, Doctor."
punctilious,22,The Mary Tyler Moore Show,1975,Comedy,Mary Richards: Producer,5,16,tt0642854,But I think you're being a little punctilious.
punctilious,22,A Touch of Frost,2010,"Crime, Drama, Mystery",Care and Protection,1,1,tt0731950,"Not as punctilious as Chief Inspector Alan perhaps,"
reprieve,381,Poldark,2018,Drama,Episode 1,4,1,tt6763014,"Reprieve! Reprieve! Reprieve! | Reprieve! Reprieve! Reprieve! | - Reprieve! - Reprieve! | Reprieve! Reprieve! | ..real justice, had been served... would be a reprieve. | The court in its mercy grants reprieve to Samuel Carne..."
reprieve,381,The Story of Marie and Julien,2003,"Drama, Fantasy, Mystery",,,,tt0339357,Reprieve? | She's in a reprieve.
reprieve,381,Rising Voices/Hótȟaŋiŋpi,2015,N/A,,,,tt19853870,"Reprieve? | his reprieve ended. | Instead, you gave Yoshiyuki a reprieve. | That was the reprieve that you gave him. | Would you have given me the other 5 points if I'd told you why you gave him a year's reprieve?"
reprieve,381,Hogan's Heroes,1966,"Comedy, War",Don't Forget to Write,2,13,tt0602311,"A reprieve, Hogan, a reprieve!"
reprieve,381,The Front Page,1931,"Comedy, Crime, Drama",,,,tt0021890,The reprieve. | Here's your reprieve. | The reprieve for Earl Williams. | - I won't. Here's your reprieve. - What? | we'll take you over to the warden's office and deliver this reprieve.
reprieve,381,Gunsmoke,1972,Western,Tara,17,18,tt0594385,"A reprieve? | And I got a reprieve, thank heaven."
reprieve,381,Space: 1999,1975,"Adventure, Drama, Sci-Fi",Black Sun,1,10,tt0706315,- A reprieve.
reprieve,381,The Flash,2017,"Action, Adventure, Drama",Abra Kadabra,3,18,tt5668432,No reprieve.
reprieve,381,The Passage,2019,"Action, Adventure, Drama",I Want to Know What You Taste Like,1,6,tt9213830,her reprieve...
reprieve,381,The Chosen,2019,"Drama, History",Shabbat,1,2,tt9791576,- Temporary reprieve. | Your temporary reprieve from doom.
reprieve,381,Forget Paris,1995,"Comedy, Romance",,,,tt0113097,~ <i>...reprieve</i> ~
telling,70627,Aqua Teen Hunger Force,2004,"Animation, Comedy",Robositter,3,7,tt0514084,I'm telling. I'm telling.
telling,70627,Club de Cuervos,2015,"Comedy, Drama",Be a Captain,1,1,tt4921876,"telling me, telling you... | telling his family, his city, telling us, | He's telling us that he's right here with us, giving us his support."
telling,70627,Boston Legal,2005,"Comedy, Crime, Drama",A Whiff and a Prayer,2,4,tt0530511,telling. | telling you something you already know.
telling,70627,Femme,2023,"Drama, Thriller",,,,tt20114686,"Telling. | Preston was just telling us about his business. | What, you're not telling me you're bringing your boy over?"
telling,70627,Young Sheldon,2024,"Comedy, Family, Drama",A Little Snip and Teaching Old Dogs,7,11,tt29980163,Telling? | Are you asking me or telling me? | I can't believe you did it without telling your wife. | Which you needed because you had a vasectomy without telling Mary.
telling,70627,Prem Ratan Dhan Payo,2015,"Action, Drama, Musical",,,,tt3595298,Telling.
telling,70627,The Gifted,2017,"Sci-Fi & Fantasy, Action & Adventure, Drama",eXploited,1,10,tt7542698,Telling | Knock yourself out man they going to tell you the exact same thing I'm telling you right now these are our prisoners
telling,70627,Force of Evil,1949,"Crime, Drama, Film-Noir",,,,tt0040366,"And the telling. The telling. | I been telling him all day. | Are you telling me, a corporation lawyer,"
telling,70627,Aqua Teen Hunger Force,2004,"Animation, Comedy",Carl,3,13,tt0514086,I'm telling. I am telling.
telling,70627,Buffy the Vampire Slayer,1999,"Sci-Fi & Fantasy, Comedy, Drama, Action & Adventure","Fear, Itself",4,4,tt0533424,"TELLING ME? YOU'RE TELLING ME? | WILL, I'M TELLING YOU... | YOU'RE TELLING US TO RUN AWAY AND LEAVE YOU BEHIND?"
telling,70627,Billions,2019,Drama,Maximum Recreational Depth,4,6,tt9261364,Telling me? You're telling everybody. | And I'm telling you
timbre,108,The Messiah,2023,Drama,Episode 1,1,1,tt21819864,(Timbre)
timbre,108,Ram Charan 16,0,Drama,,,,tt23865918,"""Timbre"""
timbre,108,Abort,2023,Drama,,,,tt26895530,"""(Timbre)"""
timbre,108,My Heart Calls You,1934,Comedy,,,,tt0025483,that timbre
timbre,108,Two Men in Town,1976,"Crime, Drama",,,,tt0069967,Poor timbre...
timbre,108,Law & Order: Special Victims Unit,2007,"Crime, Drama, Mystery",Savant,9,4,tt1015447,DEEP TIMBRE. | MEDIUM TIMBRE.
timbre,108,Cesária Évora,2023,"Documentary, Music",,,,tt17675266,A beautiful timbre. | She has a beautiful timbre.
timbre,108,Hannibal,2014,"Crime, Drama, Horror",Kaiseki,2,1,tt3000124,"tone, timbre, accent,"
timbre,108,Madras Beats,2019,"Drama, Music",,,,tt7719976,Pitch-perfect timbre! | He lost the timbre. | The air-conditioner might mess up the timbre. | Because I trust that you still have the timbre in your fingers...
timbre,108,The Ladykillers,1956,"Comedy, Crime",,,,tt0048281,of Mr. Harvey's timbre.
timbre,108,Mr. Magoo,1997,"Adventure, Comedy, Family",,,,tt0119718,The timbre! The tone!
artistry,376,Homeland,2011,"Crime, Drama, Mystery",Blind Spot,1,5,tt2023998,...artistry.
artistry,376,Love After World Domination,2022,"Animation, Comedy",My Big Sister Has Changed,1,9,tt20493750,Artistry | No Artistry
artistry,376,Ugetsu,1954,"Drama, Fantasy, War",,,,tt0046478,Martial artistry.
artistry,376,Pop Team Epic,2022,"Animation, Comedy",Shining Shoulder,2,5,tt23128474,Artistry Points | Artistry Points | Artistry Points | Artistry Points
artistry,376,Secrets and Lies,2016,"Crime, Drama",The Brother,2,9,tt5429044,the artistry.
artistry,376,Letterkenny,2017,Comedy,The Battle for Bonnie McMurray,3,5,tt7097704,Artistry. Virtuosity.
artistry,376,Doctor Who,1987,"Adventure, Drama, Family",Dragonfire: Part Two,24,13,tt0811670,"A work of artistry my friend, incandescent artistry."
artistry,376,"The Cook, the Thief, His Wife & Her Lover",1990,"Crime, Drama",,,,tt0097108,It's called artistry.
artistry,376,The Addams Family,1966,"Comedy, Family, Horror",Pugsley's Allowance,2,21,tt0505456,That's sheer artistry.
artistry,376,CSI: Crime Scene Investigation,2002,"Crime, Drama, Mystery",Abra Cadaver,3,5,tt0534639,Quick-change artistry.
artistry,376,Agatha Christie's Poirot,2008,"Crime, Drama, Mystery",Cat Among the Pigeons,11,2,tt1105122,Such artistry lavished
chagrin,106,Flight of the Red Balloon,2008,"Drama, Family",,,,tt0826711,Chagrin
chagrin,106,Anthony Bourdain: Parts Unknown,2013,"Documentary, Adventure",Canada,1,4,tt2849364,chagrin.
chagrin,106,Horimiya: The Missing Pieces,2023,"Animation, Comedy, Drama",Graduation,1,13,tt29193870,Chagrin...
chagrin,106,Homicide: Life on the Street,1993,"Crime, Drama, Mystery",Gone for Goode,1,1,tt0604374,"- You like ""shame"" or chagrin""? - Chagrin."
chagrin,106,Letterkenny,2019,Comedy,Ferda,8,4,tt11501322,and chagrin
chagrin,106,Zombie Games,2021,Horror,,,,tt25393900,It's chagrin.
chagrin,106,New Tricks,,"Comedy, Crime, Drama",Episode #12.2,12,2,tt4066234,It's chagrin.
chagrin,106,The Moon Is... the Sun's Dream,1992,"Thriller, Crime, Romance",,,,tt0471268,"A chagrin movie? | There's a lot of happy movies too, why a chagrin movie?"
chagrin,106,MacGyver,1989,"Action, Adventure, Crime",Unfinished Business,4,19,tt0638815,Imagine my chagrin.
chagrin,106,Dalgliesh,2023,"Crime, Drama, Mystery",The Murder Room (2),2,6,tt21224740,and profound chagrin
chagrin,106,A Futile and Stupid Gesture,2018,"Biography, Comedy",,,,tt5566790,"Chagrin Falls, Ohio. | Doug Kenney, Chagrin Falls. | Doug Kenney, Chagrin Falls, Ohio. | - Who the fuck is this? - Doug Kenney, Chagrin Falls, Ohio. | fresh from teaching tennis at the Chagrin Falls Country Club, | that a goofy kid from Chagrin Falls can feel like a king. | I think what you are is a kid from Chagrin Falls, Ohio, | Doug Kenney, Chagrin Falls, Ohio. I'm the woman who's hitting on you."
archaeologist,406,Lost in Siberia,1991,"Drama, Romance",,,,tt0103322,"Archaeologist.... | I'm a scientist! An archaeologist! | There is no such archaeologist. | To carry out espionage, I pretended to be an archaeologist. Sign it. | - So much the archaeologist, you see? - When the Shah is gone, carry out the operation."
archaeologist,406,Doctor Who,2011,"Adventure, Drama, Mystery",The Impossible Astronaut,6,1,tt1723888,Archaeologist.
archaeologist,406,Space Command Redemption,2024,Science Fiction,,,,tt31584416,"archaeologist, | It’s why I became an archaeologist."
archaeologist,406,The Blood of Fu Manchu,1969,"Adventure, Crime",,,,tt0062741,An archaeologist. | He passes himself off as an archaeologist.
archaeologist,406,Gilmore Girls,2001,"Comedy, Drama",Concert Interruptus,1,13,tt0588131,- Archaeologist. - Really?
archaeologist,406,The Man from Earth,2007,"Drama, Fantasy, Mystery",,,,tt0756683,"Anthropologist, archaeologist,"
archaeologist,406,Cliente,2008,"Drama, Romance",,,,tt1091992,"The archaeologist? | ethnologist, archaeologist, anthropologist!"
archaeologist,406,I Slay On Christmas,2023,Horror,,,,tt26146816,Which archaeologist? | She said she was an archaeologist. | What made you think she was an archaeologist?
archaeologist,406,Bad Education,2014,Comedy,The Finale,3,6,tt4114398,"An archaeologist. | An archaeologist. | An archaeologist. | An archaeologist. | An archaeologist. | An archaeologist. | An archaeologist. | Dad, I'm not being an archaeologist."
archaeologist,406,Agatha and the Curse of Ishtar,2019,"Crime, Mystery, Romance",,,,tt10964992,- You're an archaeologist. - My husband's an archaeologist. | I'm an archaeologist! | You naughty little archaeologist.
archaeologist,406,Isn't She Great,2000,"Comedy, Drama",,,,tt0141399,a beautiful archaeologist. Are you a beautiful archaeologist?
anthology,108,As Luck Would Have It,2002,"Comedy, TV Movie",,,,tt0382069,"My anthology... | with the release of your anthology | So, how's the anthology coming along? | and finish your anthology. - You've reduced my timetable?"
anthology,108,Mr. Housewife: Quiz King,2005,Comedy,,,,tt0479716,-Anthology. -Rimbaud. | You gave me this poet's anthology on our 100-day anniversary.
anthology,108,Dead Like Me,2004,"Comedy, Drama, Fantasy",Ghost Story,2,3,tt0556078,Grimm's anthology.
anthology,108,Rick and Morty,2020,"Animation, Comedy, Sci-Fi & Fantasy, Action & Adventure",Never Ricking Morty,4,6,tt10655686,"An anthology. | stop the anthology. | my anthology with your | <i>anthology generator,</i>"
anthology,108,Leyla and Mecnun,2013,"Adventure, Comedy, Drama",Episode #3.20,3,20,tt2667738,Anthology bird. | anthology bird. | -They call you what? -Anthology bird. | An..Ant.. Anthology bird in the neighborhood. | I'm known as Anthology bird in our neighborhood.
anthology,108,Scenes from the Class Struggle in Beverly Hills,1989,Comedy,,,,tt0098261,In an anthology.
anthology,108,The Nanny,1997,Comedy,No Muse is Good Muse,4,22,tt0657286,for an anthology.
anthology,108,The Center Seat: 55 Years of Star Trek,2021,Documentary,Lucy Loves Trek,1,1,tt15829692,Western anthology series.
anthology,108,Hope Gap,2020,"Drama, Romance",,,,tt7587876,"It's an anthology. | Have you gone back to your anthology? | My anthology, that's what I should call it. | Did I tell you I've gone back to my anthology? | Something bad happens to you, you look it up in my anthology."
anthology,108,Futurama,2000,"Animation, Adventure, Comedy",Anthology of Interest I,2,20,tt0584432,Anthology of Interest 1
anthology,108,Futurama,2002,"Animation, Adventure, Comedy",Anthology of Interest II,4,3,tt0756879,Anthology of Interest 2
allusion,76,"Murder, She Wrote",1994,"Mystery, Crime, Drama",Murder on the Thirtieth Floor,10,15,tt0653576,Literary allusion.
allusion,76,Nous finirons ensemble,2019,"Comedy, Drama, Family",,,,tt8201404,What allusion? | What was that allusion?
allusion,76,The World in His Arms,1952,"Action, Adventure, History",,,,tt0045339,An allusion sunset.
allusion,76,L'hypothèse du tableau volé,1979,"Drama, Mystery",,,,tt0077707,Understanding the allusion
allusion,76,Private Practice,2011,"Comedy, Drama, Romance",Home Again,4,14,tt1831341,The biblical allusion.
allusion,76,Mother,1992,Drama,,,,tt0103601,I understood the allusion:
allusion,76,Star Trek: The Next Generation,1987,"Action, Adventure, Sci-Fi",The Last Outpost,1,4,tt0708804,I understand the allusion.
allusion,76,Love Mocktail 2,2022,"Romance, Drama",,,,tt18184012,“I’m in your allusion”
allusion,76,Crusade,2023,"Crime, Drama",Episode 10,1,10,tt24073794,I get the allusion.
allusion,76,"Murder, She Wrote",1991,"Mystery, Crime, Drama",From the Horse's Mouth,7,16,tt0653515,That was a literary allusion.
allusion,76,Doctor Who,1977,"Adventure, Drama, Family",The Robots of Death: Part Three,14,19,tt0811729,I don't understand the allusion.
taunt,531,Undetectable: How Stigma Has Gone Viral in the Fight Against HIV,2021,N/A,,,,tt24174918,"Taunt, taunt."
taunt,531,Poison Ivy II,1996,"Drama, Thriller",,,,tt0114151,"Taunt. | Tease, taunt..."
taunt,531,"Spider Baby or, the Maddest Story Ever Told",1967,"Comedy, Horror",,,,tt0058606,Taunt him.
taunt,531,Lincoln Rhyme: Hunt for the Bone Collector,2020,"Crime, Drama, Mystery",Open Warfare,1,9,tt11723618,"Taunt you? | ‐ He didn't talk to you, taunt you?"
taunt,531,Lincoln Rhyme: Hunt for the Bone Collector,2020,"Crime, Drama, Mystery",Mano a Mano,1,10,tt11723622,Taunt you?
taunt,531,Servant,2023,"Drama, Mystery",Séance,4,3,tt21853210,Taunt you? | Is this meant to taunt me?
taunt,531,Simmba,2018,"Action, Comedy, Crime",,,,tt7212726,Oh! Taunt.
taunt,531,Welcome,2007,"Comedy, Romance, Crime, Family",,,,tt0488798,Taunt us! You too can taunt us!
taunt,531,Kiss Me Kate,1953,"Comedy, Musical, Romance",,,,tt0045963,So taunt me | So taunt me and hurt me
taunt,531,After Midnight,1989,"Horror, Thriller",,,,tt0096769,Don't taunt me!
taunt,531,Saving Private Ryan,1998,"Drama, War",,,,tt0120815,You taunt me
solace,857,Helen,2019,"Drama, Thriller",,,,tt10735202,'Solace... A solace' | 'Solace... A solace'
solace,857,Quintet,1979,"Drama, Mystery, Sci-Fi",,,,tt0079770,Solace! | Solace! | Solace! | Solace! | Solace! | Solace! | Solace!
solace,857,Earth 2,1994,"Adventure, Sci-Fi",First Contact,1,1,tt0109701,"Solace.! | Those doors won't reverse, Solace. | Guess again. Solace! Are you out of your mind? | [ Metal Clanging ] We have coupling. Smooth as always, Mr. Solace. | - Solace, what's our status? - We're at zero minus eight and a half hours."
solace,857,Dragonlance: Dragons of Autumn Twilight,2008,"Animation, Action, Adventure, Fantasy",,,,tt0825245,"Solace! | There's Solace! | The goblins said they'd destroy Solace | overrun Haven, Solace and the elven lands. | keeping Solace safe from undesirable elements like yourselves. | We've been away from Solace for many years. | last seen in Solace. Do you know of it? | You're the witch that caused the attack on Solace! | Warn Onyx, and send my elite troops north to Solace. | DThe armies! War has begun. DWe must return to Solace quickly. | Hail, Knight of Solamnia. Tell me, do you come now from Solace? | No, wait, my lord. The staff was seen in a place called Solace. | No, we can't face a dragon. You saw what they did to Solace. | Halt! No one is allowed to walk within the limits of Solace after dark. | DWhat are you slime doing in Solace? DSlime? At least I'm not a halfDbreed. | How dare you speak to me like that? I'm the High Theocrat of Solace. | What are you doing sitting out here? It's just a few more miles to Solace."
solace,857,Survive,2022,"Adventure, Drama, Thriller",,,,tt17080412,Solace. | Hello Jane solace.
solace,857,A Difficult Year,2023,Comedy,,,,tt21352380,solace.
solace,857,Yellowstone,2021,"Western, Drama",Under a Blanket of Red,4,5,tt16102172,"No... Solace... | <i>""The Solace of Open Spaces.""</i> | ""True solace is finding none. Which is to say, it's everywhere."""
solace,857,Ulajh,2024,"Drama, Thriller",,,,tt19838634,Your solace. | I've heard there's solace to be found there. | I've heard there's solace to be found there.
solace,857,Psycho-Pass: Providence,2023,"Animation, Crime, Mystery, Thriller",,,,tt26224944,My solace...
solace,857,Bell,2023,"Mystery, Thriller",,,,tt27773277,Solace me. | They speak & solace me.
solace,857,Emerald City,2017,"Adventure, Drama, Fantasy",Prison of the Abject,1,2,tt4897604,"Vessel, solace... | Yeah, yeah, Vessel, solace, truth..."
saliva,1108,Bondying: The Little Big Boy,1989,Comedy,,,,tt0423875,"- Saliva. - Saliva, huh? | Saliva. | - You said saliva. - Put saliva on him, saliva. | Put saliva on him. | Put saliva on him. | Put saliva on him. | Put saliva on him."
saliva,1108,From the Life of the Marionettes,1981,Drama,,,,tt0080397,saliva...
saliva,1108,Andromeda,2004,"Action, Adventure, Drama",When Goes Around...,5,6,tt0512316,"Saliva? | Saliva? | Excuse me, saliva? | Excuse me, saliva? | If he keeps serving up saliva martinis. | If he keeps serving up saliva martinis."
saliva,1108,CSI: Crime Scene Investigation,2002,"Crime, Drama, Mystery",Fight Night,3,7,tt0534687,Saliva. | Mine is saliva.
saliva,1108,CSI: Crime Scene Investigation,2002,"Crime, Drama, Mystery",Snuff,3,8,tt0534740,Saliva. | Got residual saliva on it.
saliva,1108,CSI: Miami,2005,"Action, Crime, Drama",Sex & Taxes,3,19,tt0534832,Saliva ?
saliva,1108,CSI: Miami,2004,"Action, Crime, Drama",Speed Kills,3,8,tt0534840,Saliva. | It matches the saliva we found in the trunk of your car.
saliva,1108,CSI: NY,2005,"Action, Crime, Drama",Summer in the City,2,1,tt0534880,Saliva.
saliva,1108,Wonderfalls,2004,"Comedy, Drama, Fantasy",Safety Canary,1,9,tt0750410,"Saliva? | Mm-hmm. You know, I read this thing about saliva and saliva compatibility. | If someone tastes good, they have compatible saliva."
saliva,1108,Bosch,2020,"Crime, Drama",Hard Feelings,6,7,tt11493020,Saliva.
saliva,1108,Tiny Cinema,2022,"Horror, Comedy",,,,tt15908746,Saliva.
dexterous,66,Fear the Walking Dead,2016,"Drama, Horror, Sci-Fi",Grotesque,2,8,tt5218418,Dexterous thumbs. Dexterous thumbs.
dexterous,66,Dexter,2010,"Crime, Drama, Mystery",The Big One,5,12,tt1733344,Dexterous.
dexterous,66,Game Changer,2022,"Comedy, Reality",Name a Number,5,4,tt23869456,"- Dexterous. | - [Izzy] Dexterous, nimble."
dexterous,66,Wild Target,2010,"Action, Comedy, Crime",,,,tt1235189,Very dexterous.
dexterous,66,Inspector George Gently,2014,"Crime, Drama, Mystery",Gently Going Under,6,4,tt2771954,They're very dexterous.
dexterous,66,You're the Worst,2015,"Comedy, Drama, Romance",The Heart Is a Dumb Dumb,2,13,tt4216884,"dexterous, enthralling, foxy... | dexterous, enthralling, foxy, galvanizing..."
dexterous,66,Jonah: A VeggieTales Movie,2002,"Animation, Adventure, Comedy",,,,tt0298388,"Usually, I'm quite dexterous."
dexterous,66,Grey's Anatomy,2009,Drama,Tainted Obligation,6,4,tt1497730,They're fast. They're dexterous.
dexterous,66,Bad and Crazy,2021,"Action & Adventure, Crime, Drama, Sci-Fi & Fantasy",Episode 2,1,2,tt15393722,She's got dexterous hands.
dexterous,66,Go! Go! Loser Ranger!,2024,"Animation, Sci-Fi & Fantasy, Action & Adventure, Comedy","Shout Out Loud, Cadets!",1,8,tt31408734,"Since you're this dexterous,"
dexterous,66,Queer Eye,2018,Reality-TV,A Decent Proposal,2,2,tt8460894,Use those dexterous fingers.
apologetic,254,Prodigal Son,2020,"Crime, Drama, Mystery",The Job,1,16,tt11083648,apologetic.
apologetic,254,Catfish: The TV Show,2012,"Reality, Drama",Sunny & Jamison,1,1,tt2512626,APOLOGETIC.
apologetic,254,Designated Survivor,2016,"Drama, War & Politics",The First Day,1,2,tt5952850,Apologetic.
apologetic,254,The Winslow Boy,1999,"Drama, Romance",,,,tt0155388,-Yes. He was very apologetic. -Apologetic?
apologetic,254,The Night of the Iguana,1964,Drama,,,,tt0058404,"Apologetic, shy."
apologetic,254,I'll Be Home for Christmas,1998,"Comedy, Family",,,,tt0155753,Something apologetic.
apologetic,254,Bridget Jones's Diary,2001,"Comedy, Drama, Romance",,,,tt0243155,Deeply apologetic.
apologetic,254,Pierrepoint: The Last Hangman,2005,"Drama, History",,,,tt0462477,... very apologetic.
apologetic,254,Everybody Loves Raymond,2000,Comedy,The Wallpaper,5,3,tt0769083,and apologetic
apologetic,254,Private Practice,2009,"Comedy, Drama, Romance",Sins of the Father,3,8,tt1539436,"an... apologetic,"
apologetic,254,Forgotten Memories,N/A,N/A,,,,tt16866984,"Subservient, apologetic,"
ancillary,110,ALF,1990,"Comedy, Family, Sci-Fi",True Colors,4,16,tt0504453,ANCILLARY RIGHTS...
ancillary,110,CSI: Crime Scene Investigation,2004,"Crime, Drama, Mystery",Butterflied,4,12,tt0534661,"Ancillary, maybe"
ancillary,110,Yellowstone,2020,"Drama, Western",An Acceptable Surrender,3,3,tt10587854,Ancillary building:
ancillary,110,The Blacklist,2022,"Drama, Crime, Mystery",The Conglomerate,9,11,tt18285230,Ancillary benefit.
ancillary,110,I guerrieri dell'anno 2072,1984,"Action, Sci-Fi, Thriller",,,,tt0085627,Ancillary support units.
ancillary,110,Doctor Who,1978,"Adventure, Drama, Family",The Invasion of Time: Part Six,15,26,tt0811701,Ancillary power station. | If I can trace the ancillary generator that powers this barrier.
ancillary,110,Pennyworth,2020,"Action, Crime, Drama",The Hunted Fox,2,4,tt12391814,Ancillary technical staff.
ancillary,110,Pennyworth,2021,"Action, Crime, Drama",The Rose and Thorn,2,6,tt12391820,"Ancillary technical staff,"
ancillary,110,Torchwood,2011,"Sci-Fi & Fantasy, Action & Adventure, Drama",Dead of Night,4,3,tt1819350,GWEN: What's ancillary? | but Friedkin forwarded the request on to ancillary three times.
ancillary,110,Kafka,2024,Drama,Dora,1,6,tt31078800,"""Certain ancillary circumstances""? | in light of certain ancillary circumstances, | - Ancillary circumstances, yes. - He's shown mercy? | because of certain ancillary circumstances, he can stay."
ancillary,110,Molly's Game,2018,"Biography, Crime, Drama",,,,tt4209788,plus ancillary rights.
aesthete,28,Borderline,2024,"Drama, Thriller",,,,tt16900896,- I'm an aesthete.
aesthete,28,Fermo posta Tinto Brass,1995,Comedy,,,,tt0113049,"Actually, an aesthete ""voyeur""."
aesthete,28,Rent,2005,"Drama, Musical, Romance",,,,tt0294870,You're a sensitive aesthete
aesthete,28,The Hotel New Hampshire,1984,"Comedy, Drama",,,,tt0087428,"Well, personally I'm an aesthete."
aesthete,28,Jogan,1950,"Romance, Drama",,,,tt0141441,Our Vijay is an aesthete.
aesthete,28,Law & Order,1995,"Crime, Drama, Mystery",Paranoia,6,6,tt0629366,Amos here's a real aesthete.
aesthete,28,Klass,2007,Drama,,,,tt0988108,but suffers like an aesthete.
aesthete,28,Norsemen,2016,"Comedy, Drama",The Escape,1,2,tt6101238,You've always been an aesthete.
aesthete,28,Velvet Goldmine,1998,"Drama, Music",,,,tt0120879,The Aesthete Gives Characteristically Cynical Evidence...
aesthete,28,Hydrozagadka,1971,"Comedy, Mystery",,,,tt0172577,"Above all an aesthete, your majesty."
aesthete,28,Toutes les nuits,2001,Drama,,,,tt0217100,You talk like a bourgeois aesthete!
subservient,184,The Prisoner,1967,"Drama, Sci-Fi & Fantasy, Mystery",Checkmate,1,9,tt0679175,Subservient.
subservient,184,Big Love,2011,Drama,A Seat At The Table,5,2,tt1638388,Subservient?
