word,total_hits,title,year,genre,episode_title,season,episode,imdb_id,quote
with,134727,Beck,2000,"Crime, Drama, Mystery",The Money Man,1,7,tt0155536,"- With? - With... | - Is it to do with the suicide? - No. With the murder. | - I don't know who he hung around with. - You had a relationship with him. | What could you help me with? | - Hi. - Hi. What have you done with ..? | - Want to go dancing? - Dancing? Who with ..? | It could be re-opened with new evidence. | You have a drink with your friend Nordmark. | A homosexual prostitute starts a relationship with Nordmark. | Probably he came to an agreement with Nordmark... | - Can you help us... - With a new case? | It's considerably harder to deal with internal group dynamics... | There are plenty of men with ponytails these days. | - I think he'd already decided. - To break with Gavling? | - But I don't think he... - To hell with him! | - A Policeman. - What has that got to do with it? | What is it? Is it something to do with Nordmark? | My relationship with Lena affects neither you nor the department. | - Do you do your hair with a ponytail? - Sometimes. Why? | My boy was induced with a suction cup after two days. | Do you know who he hung around with? In what circles? | or what he was going to do with what he found. | A little gayboy like you never takes that tone with me... | He provided him with sexual services and perhaps some financial assistance... | I moved down to be with the in-laws in Spain. | He need to content himself with just two from now on, then. | I don't know. He didn't join in with the rest of us. | But it wasn't to do with work. Maybe it was something private. | Get a decision from the prosecutor. I'll be with the main witness. | With more murders to his name than you've got papers in your folder. | - We want you to come in on it with us? - In on what? | He sat down and shot himself with his service pistol. What an idiot. | And that could be difficult if you're having a personal relationship with her. | We want to compare them with some we found on a liquor bottle. | of someone you had a close relationship with. What if we help each other? | With me... and my bruises. I've booked a table in a small, intimate restaurant. | - I need to go home, too. - No. You'd better stay with me for a while. | Every morning you wake up with a headache and a dry mouth and you have to pee."
with,134727,Love's Labour's Lost,2000,"Romance, Comedy, Musical",,,,tt0182295,"with-- with-- | With what? | With a wench. | With that face? | * dance with me | o, with but with this I passion to say wherewith! | * Charleston Charleston with you * | With the aforesaid swain. | With men like you, | I'll stay with Patience, | I was taken with none, sir. I was taken with a damsel. | * with no strings no connections * | * with your smile so warm | Have with thee, my girl! | * but you with your persistence * | * that I could fall with | * let's go on with the | with all these living in philosophy. | Importunes personal conference with his grace. | * I won't dance, monsieur, with you * | sitting with her upon the form, | * with each word your tenderness grows * | Make heaven drowsy with the Harmony. | * let's go on with the show * | * let's go on with the show * | * let's go on with the show * | * let's go on with the show * | Played foul play with our oaths. | And still converse with groaning wretches. | Make heaven drowsy with the Harmony. | With that which we lovers entitle ""affected."" | With a child of our grandmother Eve-- | Of beauty's tutors have enriched you with. | but with the motion of all elements. | And with the helpful hand of holofernia... | I only swore to study with your grace... | We must of force dispense with this decree. | for every man with his affects is born, | that are vow-fellows with this virtuous Duke? | so am in love with a base wench. | as bright Apollo's lute strung with his hair. | Forerun fair love, strewing her way with flowers. | Proclaims you for a man replete with mocks. | with all the fierce endeavor of your wit, | Well, to fright them hence with the dread penalty. | Did not I dance with you in brabant once? | Did not I dance with you in brabant once? | That all I saw his eyes enchanted with gazes. | You shall fast a week with bran and water. | I'd rather pray a month with mutton and porridge. | * flying too high with some girl in the sky * | * even with a Turkey that you know will fold * | * even with a Turkey that you know will fold * | Have sworn for three years term to live with me, | I was, uh, seen with her in the manor house, | with news of mobilization of troops on the French border. | I have promised to study three years with the king. | Ah. I thank your worship. God be with you. Mwah! | this berowne is one of the votaries with the king, | But go with speed to some forlorn and naked hermitage. | No, my good lord. I have sworn to stay with you. | With yourself to speak, a maid of grace and complete majesty... | Another of these students at that time was there with him, | The manner of it is, I was taken with the manner. | That I took in the park with the rational hind costard. | * I wake up every morning with a smile on my face * | In the afternoon, we will with some strange pastime, solace them, | By the heart's still rhetoric disclosed with eyes deceive me not now, | It was proclaimed a year's imprisonment to be taken with a wench. | With her able assistant sir Nathaniel taking care of the men's spiritual health, | If it were, I deny her virginity. I was taken with a maid. | Then, if sickly ears, deafed with the clamor of their own dear groans, | He's also been known to play fast and loose with the ladies. Watch out, girls. | So much I hate a breaking cause to be of heavenly oaths, vowed with integrity. | And in that hour, my lord, they did not bless us with one happy word. | ""Item: If any man be seen to talk with a woman within the term of three years,"
generosity,1937,The Bells of St. Mary's,1946,Drama,,,,tt0037536,"Generosity... | ""through the generosity... | for his wholehearted generosity. | ""through the generosity and benevolence... | We owe it all to the generosity and benevolence of one man..."
generosity,1937,The Duchess and the Dirtwater Fox,1976,"Comedy, Western",,,,tt0074441,generosity...
generosity,1937,Miranda,1985,"Comedy, Romance",,,,tt0089598,Generosity.
generosity,1937,The Evening Star,1996,"Comedy, Drama, Romance",,,,tt0116240,"Generosity, | about your generosity, | I don't think my generosity and support | Generosity? I am so sick of your talking"
generosity,1937,Me and My Sister,2004,"Drama, Comedy",,,,tt0410639,Generosity.
generosity,1937,The Other Boleyn Girl,2008,"Drama, Romance, History",,,,tt0467200,Generosity. | I have shown Mary enough kindness and generosity .
generosity,1937,Bonanza,1960,Western,The Spanish Grant,1,21,tt0529826,Generosity? | was generosity.
generosity,1937,Cheers,1985,"Comedy, Drama",I'll Gladly Pay You Tuesday,4,6,tt0539776,generosity.
generosity,1937,ER,2002,"Drama, Romance",On the Beach,8,21,tt0568062,Generosity.
generosity,1937,Mama's Watching,2022,Horror,,,,tt16676598,"generosity. | You will be feeding off his generosity for the rest of your life, once you marry."
generosity,1937,My Little Pony: Friendship Is Magic,2010,"Animation, Adventure, Comedy",Friendship Is Magic - Part 2 (Elements of Harmony),1,2,tt1758314,"Generosity! | ""Kindness, Laughter, Generosity, Honesty and Loyalty."""
deficiency,530,Friends,1996,"Comedy, Romance",The One Where Rachel Quits,3,10,tt0583474,...deficiency.
deficiency,530,172 Days,2023,"Drama, Romance",,,,tt28005338,"deficiency,"
deficiency,530,Mr. Smith Goes to Washington,1939,"Comedy, Drama",,,,tt0031679,"Deficiency bill. | Burying it in this deficiency bill... | This deficiency bill will be read tomorrow. | Owing to the urgency of the deficiency bill... | The shameless way the deficiency bill has been delayed... | ...hold up this Deficiency Bill, vital to the country... | ...and try to force postponement of the Deficiency Bill? | When that deficiency bill comes up tomorrow, don't say a word. | ""The bill for deficiency appropriations for the fiscal year, Section One. | ...to pull that Willet Dam out and let the Deficiency Bill go through?"
deficiency,530,Brain Dead,1990,"Horror, Mystery, Sci-Fi",,,,tt0099173,B12 deficiency.
deficiency,530,Green Wing,2004,"Comedy, Drama",Lodgers,1,3,tt0592848,Nicotine deficiency.
deficiency,530,House,2005,"Drama, Mystery",Role Model,1,17,tt0606037,Immunoglobulin deficiency? | Ideopathic T-cell deficiency. | CVID? That's a type of immunoglobulin deficiency. I said that.
deficiency,530,"Magnum, P.I.",1981,"Action, Adventure, Crime",Mad Buck Gibson,2,8,tt0639688,Calcium deficiency? | it's just your calcium deficiency.
deficiency,530,The Good Doctor,2021,Drama,Gender Reveal,4,14,tt14402896,Endocrine deficiency?
deficiency,530,All Creatures Great & Small,2021,"Drama, Comedy",Home Truths,2,6,tt15399998,copper deficiency.
deficiency,530,More Than Blue,2021,"Drama, Romance",,,,tt16306388,Nutrition deficiency.
deficiency,530,Haven,2010,"Crime, Drama, Fantasy",The Trial of Audrey Parker,1,11,tt1707726,Vitamin deficiency. | With an acute vitamin deficiency.
absurd,5712,The Addams Family,1966,"Comedy, Family, Horror",Ophelia Finds Romance,2,20,tt0505451,- Absurd. - Absurd?
absurd,5712,His Double Life,1933,"Drama, Comedy",,,,tt0024122,- It's absurd! - Absurd?
absurd,5712,Entranced Earth,1967,Drama,,,,tt0062352,It's absurd! Absurd!
absurd,5712,The Cow and I,1959,Comedy,,,,tt0053403,"It's absurd. Yes, absurd."
absurd,5712,A Lizard in a Woman's Skin,1973,"Mystery, Thriller",,,,tt0067361,"That's absurd, Carol. Absurd! | It's all absurd. | For what? To kill Durer? That's absurd!"
absurd,5712,Seven Deaths in the Cat's Eyes,1973,"Horror, Mystery, Thriller",,,,tt0068415,"It's absurd! Just absurd! | Absurd, isn't it? | It's just absurd to be so back-minded in our age."
absurd,5712,Apartment Zero,1989,"Drama, Mystery, Thriller",,,,tt0094667,- But it's absurd! - Absurd?
absurd,5712,Mario's War,2006,Drama,,,,tt0420897,It's absurd! It's absurd!
absurd,5712,Deception,2018,"Drama, Crime",Transposition,1,13,tt7980100,- That's absurd. - You're absurd.
absurd,5712,Monkey Business,1931,"Comedy, Musical",,,,tt0022158,Absurd.
absurd,5712,The Sign of the Cross,1933,"Drama, History",,,,tt0023470,"Absurd! | Oh, that's absurd. Even with you."
peculiar,2663,One Flew Over the Cuckoo's Nest,1975,Drama,,,,tt0073486,"- Peculiar? - Peculiar? | It makes me feel very peculiar, very peculiar... | - ""Peculiar!"" - ""Asshole"" again. | What does that mean, ""peculiar""? | It makes you feel ""peculiar."" | You've never heard the word ""peculiar""? Say, what are you trying to say?"
peculiar,2663,Buffy the Vampire Slayer,1997,"Sci-Fi & Fantasy, Comedy, Drama, Action & Adventure",Angel,1,7,tt0533388,"- Peculiar. - Peculiar? | You're a little peculiar. | - Everybody knows, man. - ""She's peculiar""? | You don't think she's a little peculiar? | - Maybe a peculiar one. - Thank you, Graham."
peculiar,2663,Mr. Sunshine,2018,"Action, Drama, History, Romance, War",Episode #1.5,1,5,tt8730792,"-a bit peculiar. -""Peculiar""?"
peculiar,2663,A Song to Remember,1945,"Biography, Drama, Music",,,,tt0038104,Peculiar. | His voice was peculiar.
peculiar,2663,Rope,1948,"Crime, Drama, Mystery",,,,tt0040746,"Peculiar? | However, I still think it's peculiar. | Yes, but a rather peculiar party. | Well, I think it looks downright peculiar. | My, it's a peculiar party, not that that surprises me. | Of course some people say he's a little peculiar, but I always..."
peculiar,2663,"Suddenly, Last Summer",1960,"Drama, Mystery, Thriller",,,,tt0053318,...peculiar.
peculiar,2663,North to Alaska,1960,"Comedy, Romance, Western",,,,tt0054127,"Peculiar. | You know, I've got a funny notion. Sam's been acting mighty peculiar."
peculiar,2663,Town Without Pity,1961,"Crime, Drama",,,,tt0055539,"...peculiar? | Yes, most peculiar."
peculiar,2663,The Moon-Spinners,1964,"Adventure, Family, Mystery",,,,tt0058371,Peculiar.
peculiar,2663,Monte Walsh,1970,Western,,,,tt0066093,Peculiar.
peculiar,2663,Hearts of the West,1975,"Western, Comedy",,,,tt0073096,Peculiar?
embody,303,Dawshom Awbotaar,2023,"Thriller, Crime",,,,tt27561990,"Embody me."" | Embody me."
embody,303,Der Himmel über Berlin,1988,"Drama, Fantasy, Romance",,,,tt0093191,We embody something.
embody,303,Dr. Death,2021,"Crime, Drama, Thriller",An Occurrence at Randall Kirby's Sink,1,4,tt13186458,I embody everything.
embody,303,The Bachelorette,2022,Reality,1908,19,9,tt21806868,you really embody.
embody,303,The Mountain Within Me,2024,Documentary,,,,tt32592704,You embody it.
embody,303,The Glorias,2020,"Biography, Drama, History",,,,tt7435316,"""Men embody adventure. | Women embody hearth and home"
embody,303,The Country Bears,2002,"Comedy, Family, Music",,,,tt0276033,Their lives embody freedom.
embody,303,Selma,2015,"Biography, Drama, History",,,,tt1020072,"embody it so fervently,"
embody,303,RuPaul's Drag Race,2021,"Game-Show, Reality-TV",Social Media: The Unverified Rusical,13,8,tt13807810,is embody the character.
embody,303,The Closer,2010,"Crime, Drama, Mystery",Executive Order,6,10,tt1626043,They embody the na--
embody,303,Survivor,2010,Reality,Heroes vs. Villains Reunion,20,15,tt1653524,represent-- you embody the
aesthetic,648,Schtonk,1992,Comedy,,,,tt0105328,..aesthetic.
aesthetic,648,Letterkenny,2022,Comedy,Chips,11,1,tt24637920,aesthetic.
aesthetic,648,Éden & Charlie,2024,N/A,,,,tt33823467,aesthetic.
aesthetic,648,Annie Hall,1977,"Comedy, Romance",,,,tt0075686,"Aesthetic criteria? | ...and a set of aesthetic criteria have not emerged yet. | Still, you need a set of aesthetic guidelines to put it in social perspective."
aesthetic,648,Intervention,1968,"Adventure, Comedy, Documentary",,,,tt0142405,Aesthetic work.
aesthetic,648,Star Trek: Voyager,1995,"Action, Adventure, Sci-Fi",Phage,1,5,tt0708946,aesthetic needs.
aesthetic,648,The Neighborhood,2020,Comedy,Welcome to the Commercial,2,17,tt11780086,"An aesthetic? | You're lucky there's not an aesthetic here, | by giving our ad a distinct visual aesthetic. | Where the hell is an aesthetic when you need one?"
aesthetic,648,New Tricks,2009,"Comedy, Crime, Drama",The War Against Drugs,6,1,tt1469103,Very aesthetic.
aesthetic,648,"As long as you live, keep shining",N/A,N/A,,,,tt18254022,"The aesthetic! | matches every aesthetic. | She says it ""ruins the aesthetic."" | No. It would ruin the aesthetic. | Maybe only your drawings didn't match the aesthetic. | Of course not, man. It ruins the aesthetic."
aesthetic,648,The Kardashians,2022,Reality,Where I’ve Been and Where I Wanna Go,1,7,tt19655940,future aesthetic.
aesthetic,648,RuPaul's Drag Race,2013,Reality-TV,Snatch Game,5,5,tt2721578,different aesthetic. | different aesthetic.
collective,1983,Burn Notice,2013,"Action, Crime, Drama",All or Nothing,7,6,tt3001732,"- The Collective. - The Collective? | They call themselves-- The Collective. | People who tangle with The Collective,"
collective,1983,American Dad!,2017,"Animation, Comedy",The Witches of Langley,12,9,tt6374518,"Easy, Collective. Collective Soul. | Asylum, Coughing, or Collective? | I love remembering Collective Soul."
collective,1983,American Dad!,2018,"Animation, Comedy",The Never-Ending Stories,15,9,tt8039086,"Easy, Collective. Collective Soul. | Asylum, Coughing, or Collective? | I love remembering Collective Soul."
collective,1983,Colectiv,2020,"Documentary, Crime",,,,tt10706602,COLLECTIVE
collective,1983,Star Trek: Prodigy,2022,"Animation, Sci-Fi & Fantasy, Kids",Let Sleeping Borg Lie,1,12,tt17080350,"Collective? | my collective. | into the Collective. | - into the Collective. | Fight the Collective, Zero. | <i>into their collective.</i> | to a collective hive mind. | the Collective to analyze the weapon. | I'm already a part of a collective"
collective,1983,We Are Legion: The Story of the Hacktivists,2012,Documentary,,,,tt2177843,collective. | collective. | It's a collective.
collective,1983,Ivan Vasilyevich Changes Everything,2023,"Comedy, Science Fiction, Adventure, TV Movie",,,,tt29278798,collective.
collective,1983,Santa Hunters,2024,Comedy,,,,tt31524311,collective. | What? What kind of collective?
collective,1983,The Senator,2024,"Thriller, Drama",,,,tt33298777,Collective.
collective,1983,Room 999,2023,Documentary,,,,tt27729122,"We need collective places, collective experiences, | collective rituals, | we need a collective. | Something on the order of a collective rite."
collective,1983,Death Takes a Holiday,1934,"Drama, Fantasy, Romance",,,,tt0025037,[Collective Gasp]
maturity,998,On the Road,2012,"Adventure, Drama, Romance",,,,tt0337692,maturity.
maturity,998,Cheers,1988,"Comedy, Drama",Bar Wars,6,23,tt0539696,Maturity. | Maturity.
maturity,998,Degrassi: The Next Generation,2004,"Drama, Romance",Mercy Street,4,4,tt0557367,            Maturity.           
maturity,998,Moral Orel,2006,"Animation, Comedy, Drama",Maturity,1,8,tt0815528,MATURITY.                        | OBSERVE MATURITY.                | MATURITY JUICE.                 
maturity,998,Smallville,2009,"Adventure, Drama, Romance",Power,8,13,tt1267040,maturity.
maturity,998,Friday Night Lights,2011,"Drama, Sport",Always,5,13,tt1631966,Maturity.
maturity,998,Survivor,2012,Reality,Little Miss Perfect,25,9,tt2504720,>> MATURITY.
maturity,998,Marguerite's Theorem,2023,"Drama, Mystery",,,,tt26699529,Maturity.
maturity,998,Khichdi 2: Mission Paanthukistan,2023,"Comedy, Family",,,,tt26744890,"Maturity. | What does 'maturity' mean? | -'Maturity', Hansa! -Here they go again. | Please show some maturity, for god’s sake."
maturity,998,All American,2023,Drama,Sabotage,5,19,tt27577350,Maturity.
maturity,998,From Above,2023,Drama,,,,tt27679674,Maturity.
mechanism,2358,California Dreaming,2007,"Comedy, Family",,,,tt0483763,Mechanism.
mechanism,2358,The Highest of Stakes,2023,Documentary,,,,tt28077332,"mechanism, | Finance in general is a mechanism by which the impatient"
mechanism,2358,DC's Legends of Tomorrow,2017,"Action, Adventure, Drama",Aruba-Con,3,1,tt6403446,Mechanism?
mechanism,2358,Ölümlü Dünya,2018,"Action, Comedy, Crime",,,,tt7748244,-This is a mechanism. -Mechanism.
mechanism,2358,Elephant,1989,"Crime, Drama",,,,tt0097270,(MECHANISM WHIRS)
mechanism,2358,The Dark Side of the Heart,1994,"Comedy, Romance, Drama",,,,tt0104662,A mechanism.
mechanism,2358,Heart of the Warrior,2000,"Comedy, Adventure, Fantasy",,,,tt0205843,mechanism permanently?
mechanism,2358,CSI: Miami,2004,"Action, Crime, Drama",Lost Son,3,1,tt0534817,Faulty mechanism.
mechanism,2358,Grounded for Life,2004,"Family, Comedy",Space Camp Oddity,4,28,tt0593171,defense mechanism.
mechanism,2358,Law & Order,1991,"Crime, Drama, Mystery",In Memory Of,2,7,tt0629311,psychological mechanism.
mechanism,2358,MacGyver,1986,"Action, Adventure, Crime",Countdown,1,14,tt0638692,( Mechanism humming )
pluck,1336,Cold Case,2005,"Crime, Drama, Mystery",Kensington,2,20,tt0543934,"Pluck, pluck, pluck..."
pluck,1336,Kung Fu Panda: The Dragon Knight,2023,"Animation, Action & Adventure, Comedy",The Battle of Tianshang (2),3,11,tt29004869,"Pluck, pluck."
pluck,1336,The Flight of Dragons,1984,"Animation, Adventure, Family, Fantasy, Romance",,,,tt0083951,"Pluck-a, pluck-a, pluck-a, pluck-a, pluck-a,... | I can reach up and pluck down the Sun."
pluck,1336,Olsen-banden går amok,1973,"Comedy, Crime, Family",,,,tt0070474,"pluck pluck flowers | pluck pluck rushes by y | - If I pluck exhaust of. - Well, my boy. Do you have a nail?"
pluck,1336,The Nanny,1995,Comedy,An Offer She Can't Refuse,3,13,tt0657237,"Pluck. Pluck, blend. | which means I've gotta pluck and... | - Gel, mousse, pluck, blend. - Okay. Here we go. | I've got a date, which means I've gotta gel, mousse, pluck, blend."
pluck,1336,Queer Duck: The Movie,2006,"Animation, Comedy, TV Movie",,,,tt0485288,"Yeah! Pluck me! Pluck me! Pluck me! | Pluck me! Pluck me! | Smack those feathers! Yeah, pluck me!"
pluck,1336,The Imaginarium of Doctor Parnassus,2010,"Adventure, Comedy, Fantasy",,,,tt1054606,- Pluck it. - Pluck it? | Know how to pluck?
pluck,1336,World's First Christmas,2023,"Comedy, Drama",,,,tt28146236,Pluck! | - With your... - Pluck!
pluck,1336,Backstrom,2015,"Comedy, Crime, Drama",Takes One to Know One,1,3,tt3859064,"Pluck. | I said ""pluck."" | Why else be a cult leadeexcept to pluck the low-hanging fruit?"
pluck,1336,Love Is Blind,2022,Reality,After the Altar: It’s My Party and I’ll Gossip if I Want to,2,13,tt21861034,- Pluck it. Pluck it. - Where?
pluck,1336,X,1963,"Horror, Sci-Fi, Thriller",,,,tt0057693,"Pluck it out! Pluck it out! Pluck it out! | Pluck it out! Pluck it out! Pluck it out! | Pluck it out! Pluck it out! Pluck it out! | ""pluck it out."" | Pluck it out?"
infancy,280,Nip/Tuck,2006,Drama,"Conor McNamara, 2026",4,11,tt0898704,INFANCY.
infancy,280,Zeitgeist: Moving Forward,2011,Documentary,,,,tt1781069,[Infancy]
infancy,280,My American Uncle,1980,"Comedy, Drama, Romance",,,,tt0081176,"From Infancy... | by this society, starting in infancy."
infancy,280,Human,2015,Documentary,,,,tt3327994,from infancy
infancy,280,The Importance of Being Earnest,1952,"Comedy, Drama",,,,tt0044744,in your infancy...
infancy,280,Freud,1962,"Biography, Drama",,,,tt0055998,Even in infancy.
infancy,280,Sicily!,1999,Drama,,,,tt0200135,"Infancy, youth, age..."
infancy,280,The Importance of Being Earnest,2002,"Comedy, Drama, Romance",,,,tt0278500,in your infancy...
infancy,280,Where Does Your Hidden Smile Lie?,2003,Documentary,,,,tt0342866,"Infancy, youth, age..."
infancy,280,Wonder Woman,1978,"Action, Adventure, Drama, Family, Fantasy, Sci-Fi",Disco Devil,3,5,tt0750233,"Adolescence, infancy, childhood."
infancy,280,The Game of Crowns: The Tudors,2023,Documentary,,,,tt23033320,into its infancy.
imagery,705,Free and Easy 9,1997,"Comedy, Drama",,,,tt0374297,Imagery? | My imagery exactly. | Whatever. It's just imagery. | I'm exhausted just from the imagery. | I'll tell you exactly what my imagery is. | Whether you catch anything or not is a matter of imagery.
imagery,705,The West Wing,2000,Drama,Mandatory Minimums,1,20,tt0745655,IMAGERY.
imagery,705,Spy Game,2001,"Action, Crime, Thriller",,,,tt0266987,Imagery Analysis. | I'm gonna need the imagery analysis for a military prison near Su Chou.
imagery,705,Fighting Words,2006,"Drama, Romance",,,,tt0354578,Great imagery.
imagery,705,Andromeda,2002,"Action, Adventure, Drama","The Knight, Death and the Devil",2,20,tt0512280,"Lovely imagery,"
imagery,705,Cheers,1991,Comedy,Wedding Bell Blues (2),9,15,tt0539923,"Haunting imagery,"
imagery,705,Threshold,2005,"Action, Drama, Sci-Fi, Thriller",The Order,1,7,tt0723058,Same imagery.
imagery,705,Cover Your Ears,2023,Documentary,,,,tt18296562,this imagery | The religious imagery | imagery music words
imagery,705,Frozen Planet II,2022,"Documentary, Family",Frozen Worlds,1,1,tt18468964,Such imagery
imagery,705,Bloodlands,2022,"Crime, Drama",Episode 6,2,6,tt20198878,satellite imagery.
imagery,705,The Chosen,2022,"Drama, Family",Homecoming,3,1,tt23028030,- Bizarre imagery.
impetuous,400,The Heiress,1949,"Drama, Romance",,,,tt0041452,"Impetuous? | You are not as impetuous as you used to be, Morris."
impetuous,400,Hannibal Brooks,1969,"Action, Adventure, Comedy",,,,tt0064403,Impetuous.
impetuous,400,Living 'til the End,2005,"Drama, Romance",,,,tt0419922,impetuous.
impetuous,400,Naruto,2005,"Animation, Action, Adventure, Comedy, Fantasy",Konoha doumeikoku Suna no shinobi,1,125,tt1302477,Impetuous...
impetuous,400,Weeds,2009,"Comedy, Crime, Drama",Where the Sidewalk Ends,5,7,tt1444242,impetuous.
impetuous,400,FAST,2022,"Comedy, Romance",,,,tt22023962,Impetuous.
impetuous,400,Lost Girl,2013,"Action, Drama, Fantasy",Delinquents,3,10,tt2301252,Impetuous.
impetuous,400,Sweet Magnolias,2023,Drama,And a Star to Steer Her By,3,6,tt23330032,...impetuous | To prove we can still be the impetuous young lovers we once were.
impetuous,400,Westworld,2016,"Drama, Mystery, Sci-Fi",The Bicameral Mind,1,10,tt5229638,Impetuous.
impetuous,400,Insatiable,2018,"Comedy, Drama, Thriller",Miss Bareback Buckaroo,1,3,tt7269754,Impetuous.
impetuous,400,The Three Musketeers,1948,"Action, Adventure, Drama",,,,tt0040876,Impetuous imbeciles! | They're impetuous men your Majesty | They're impetuous men your Majesty.
